fuente,nombre,voltaje_kv,subestacion_origen,subestacion_destino,propietario,longitud_km,estado,geometry_wkt,attrs_json
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.5689771439999 14.6933127690001, -90.5700967109999 14.694557598)","{""FID"": 1586, ""FID_Polyli"": 138, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 189.8834029624628}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.570461315 14.6945041400001, -90.570540743 14.694749351, -90.570448095 14.694776387)","{""FID"": 1587, ""FID_Polyli"": 129, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 40.345182043882865}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.6043233949999 14.6942315050001, -90.604235084 14.6946782540001, -90.604553437 14.69537657, -90.604476707 14.6958081700001)","{""FID"": 1588, ""FID_Polyli"": 2283, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 190.57620568568797}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.602365107 14.6961781740001, -90.6017934509999 14.6957449290001, -90.601246743 14.6947015700001, -90.601128397 14.6940815720001)","{""FID"": 1589, ""FID_Polyli"": 2277, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 288.01713093955567}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.604476707 14.6958081700001, -90.6037000459999 14.69621483, -90.603235043 14.696393154)","{""FID"": 1590, ""FID_Polyli"": 2281, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 153.99519691208002}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.603235043 14.696393154, -90.602365107 14.6961781740001)","{""FID"": 1591, ""FID_Polyli"": 2280, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 99.95127854438176}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.6110651039999 14.696434835, -90.6110733359999 14.695976506, -90.6106783559999 14.6951614930001, -90.61022509 14.6941332060001, -90.609855043 14.693663209)","{""FID"": 1592, ""FID_Polyli"": 2299, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 352.9801752975245}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.6134784339999 14.698783201, -90.612765081 14.698249864, -90.612145043 14.6974831290001, -90.611540961 14.697135942, -90.6110651039999 14.696434835)","{""FID"": 1593, ""FID_Polyli"": 2303, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 387.1373598074764}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.6157366959999 14.7015181710001, -90.6153383389999 14.701396533, -90.614773359 14.700618172, -90.6143400599999 14.699791475, -90.613940036 14.6995332160001, -90.6134784339999 14.698783201)","{""FID"": 1594, ""FID_Polyli"": 2307, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 416.6177049390169}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.6177650509999 14.7017931680001, -90.617408366 14.702116555, -90.6169733379999 14.7021665620001, -90.6164600219999 14.701553255, -90.6157366959999 14.7015181710001)","{""FID"": 1595, ""FID_Polyli"": 2309, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 274.6258559198436}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.618534997 14.705703219, -90.618470054 14.704981499, -90.6182183989999 14.7047265760001, -90.6180350459999 14.7043531890001, -90.618039993 14.703554851, -90.6178651159999 14.702648238, -90.6177650509999 14.7017931680001)","{""FID"": 1596, ""FID_Polyli"": 2311, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 468.57411956989705}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.6271196549999 14.706319081, -90.6259666639999 14.7068564890001, -90.625430563 14.707119235, -90.6250949539999 14.707399213, -90.624641717 14.707689819, -90.624221788 14.707973177)","{""FID"": 1597, ""FID_Polyli"": 2321, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 376.2451440032209}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.628942995 14.707990456, -90.628495 14.7072375300001, -90.6282713869999 14.706997449, -90.6278081 14.706689504, -90.6271196549999 14.706319081)","{""FID"": 1598, ""FID_Polyli"": 2324, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 287.44450147763683}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.629527884 14.7082382080001, -90.628942995 14.707990456)","{""FID"": 1599, ""FID_Polyli"": 2327, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 71.07953207502275}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.620071704 14.708959813, -90.6197833799999 14.708396525, -90.619493421 14.7077615750001, -90.6190300279999 14.7070281720001, -90.61906339 14.706151525, -90.618534997 14.705703219)","{""FID"": 1600, ""FID_Polyli"": 2313, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 430.354416039548}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.624221788 14.707973177, -90.6235834289999 14.7081981890001, -90.6228779639999 14.7084227820001, -90.621971785 14.708513135, -90.621243953 14.70888286, -90.620761712 14.709168191, -90.620071704 14.708959813)","{""FID"": 1601, ""FID_Polyli"": 2316, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 494.6351345199911}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.63036172 14.7097332120001, -90.6298502399999 14.7090305940001, -90.629527884 14.7082382080001)","{""FID"": 1602, ""FID_Polyli"": 2331, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 196.9020738855927}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.6308325569999 14.7107701490001, -90.6304156479999 14.71021486, -90.63036172 14.7097332120001)","{""FID"": 1603, ""FID_Polyli"": 2335, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 134.74077382215802}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.634125143 14.710869659, -90.633868136 14.7104888420001, -90.633407365 14.7101181400001, -90.632720036 14.709883173)","{""FID"": 1604, ""FID_Polyli"": 2345, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 200.20945335220136}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.632720036 14.709883173, -90.6321047139999 14.710295914, -90.631508374 14.710884843)","{""FID"": 1605, ""FID_Polyli"": 2342, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 178.23162101878864}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.631508374 14.710884843, -90.6308325569999 14.7107701490001)","{""FID"": 1606, ""FID_Polyli"": 2338, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 76.38091755223823}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.636036156 14.7125885950001, -90.6356336 14.7120176490001, -90.634902311 14.711640484, -90.634529956 14.7114287040001, -90.634125143 14.710869659)","{""FID"": 1607, ""FID_Polyli"": 2348, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 298.43352052425337}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.6360733919999 14.713983211, -90.6358766829999 14.713183168, -90.636036156 14.7125885950001)","{""FID"": 1608, ""FID_Polyli"": 2352, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 165.34438872322932}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.636978305 14.7152453780001, -90.6365827389999 14.7150591120001, -90.635987428 14.7144234080001, -90.6360733919999 14.713983211)","{""FID"": 1609, ""FID_Polyli"": 2354, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 199.25183864439802}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.639216032 14.716515802, -90.6386785829999 14.716109001, -90.638065013 14.7156768480001, -90.637439943 14.715416326, -90.636978305 14.7152453780001)","{""FID"": 1610, ""FID_Polyli"": 2357, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 291.2598519403794}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.6400268309999 14.718020939, -90.639396199 14.717258577, -90.639216032 14.716515802)","{""FID"": 1611, ""FID_Polyli"": 2362, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 200.1828042475575}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.6397558839999 14.7189512840001, -90.6400268309999 14.718020939)","{""FID"": 1612, ""FID_Polyli"": 2365, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 111.2460898655035}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.638463297 14.720370651, -90.6387138469999 14.720240667, -90.6388718369999 14.719714921, -90.6397558839999 14.7189512840001)","{""FID"": 1613, ""FID_Polyli"": 2368, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 226.6126028572166}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.638982362 14.7204079270001, -90.638463297 14.720370651)","{""FID"": 1614, ""FID_Polyli"": 2370, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 57.94111422121965}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.637551702 14.723466581, -90.6380382999999 14.7229592780001, -90.6383767579999 14.7222348950001, -90.638722023 14.7216367950001, -90.6389767149999 14.7210014500001, -90.638982362 14.7204079270001)","{""FID"": 1615, ""FID_Polyli"": 2374, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 396.72899210006034}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.637940065 14.723978205, -90.637551702 14.723466581)","{""FID"": 1616, ""FID_Polyli"": 2379, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 73.05318408485883}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.639671773 14.7245498770001, -90.637940065 14.723978205)","{""FID"": 1617, ""FID_Polyli"": 2382, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 203.69312597145242}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.641603094 14.724558991, -90.641671535 14.724427239)","{""FID"": 1618, ""FID_Polyli"": 2399, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 16.97088528877923}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.6395900249999 14.724693238, -90.639671773 14.7245498770001)","{""FID"": 1619, ""FID_Polyli"": 2385, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 18.843791009850477}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.641603094 14.724558991, -90.640772257 14.724697881, -90.639864463 14.724948918)","{""FID"": 1620, ""FID_Polyli"": 2395, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 198.96458028197202}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.639860072 14.7249514930001, -90.6395900249999 14.724693238)","{""FID"": 1621, ""FID_Polyli"": 2391, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 42.276142875516136}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.582113685 14.461432394, -90.5815301879999 14.4619582620001, -90.581528909 14.46213641, -90.5815375920456 14.4621470121732)","{""FID"": 1622, ""FID_Polyli"": 870, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 110.77134505137079}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.5815375920456 14.4621470121732, -90.581583904 14.4622035600001, -90.581707651 14.46212063)","{""FID"": 1623, ""FID_Polyli"": 870, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 25.049788289831437}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.5813475459999 14.462274401, -90.5815375920456 14.4621470121732)","{""FID"": 1624, ""FID_Polyli"": 872, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 25.7301916279127}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.578326571 14.4592980700001, -90.578975514 14.459834171, -90.579136687 14.460139118, -90.579846507 14.4604051690001, -90.5804381089999 14.461117121, -90.580758813 14.4614339170001, -90.581055581 14.461949137, -90.5813475459999 14.462274401)","{""FID"": 1625, ""FID_Polyli"": 875, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 492.4853976202355}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.588055652 14.461399686, -90.588931045 14.4623822250001)","{""FID"": 1626, ""FID_Polyli"": 864, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 149.18098377347422}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.6389872829999 14.4539887460001, -90.6384464159999 14.454827722, -90.637888845 14.455650084, -90.6372323889999 14.456713407, -90.6366326009999 14.457642946, -90.636177525 14.45832846, -90.635717239 14.4590416570001, -90.635177486 14.459877922, -90.6346613319999 14.4606741270001, -90.634102997 14.461548239, -90.633521214 14.462394646, -90.632984265 14.4632009360001, -90.632534677 14.4638912830001)","{""FID"": 1627, ""FID_Polyli"": 1600, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 1346.1868068739884}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.632514326 14.4639042690001, -90.632645797 14.463896106)","{""FID"": 1628, ""FID_Polyli"": 1599, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 14.665341421248902}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.632514326 14.4639042690001, -90.632974872 14.4631948790001, -90.6335011189999 14.462383602, -90.634082544 14.4615359260001, -90.6346419919999 14.4606617360001, -90.6351574749999 14.459867602, -90.635696855 14.4590315140001, -90.636158372 14.4583158900001, -90.6366120419999 14.4576318080001, -90.6372151259999 14.456706276, -90.6378677109999 14.4556407470001, -90.6384283629999 14.4548164280001, -90.638970884 14.4539789140001, -90.63954446 14.4531062930001, -90.6402648269999 14.452064292, -90.64084192 14.451173722, -90.6413747449999 14.4503570640001, -90.64175126 14.449785492, -90.642178787 14.449124081, -90.6428098069999 14.448164655, -90.6435419859999 14.447036654, -90.6439906429999 14.4463573800001, -90.644428486 14.445692271, -90.644877069 14.4450017900001, -90.645581037 14.443953456, -90.6462718659999 14.4430606600001, -90.64689594 14.442246793, -90.647532501 14.4414441600001, -90.648274746 14.440518169)","{""FID"": 1629, ""FID_Polyli"": 848, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 3211.917968548358}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.632659301 14.463899223, -90.632978832 14.4639237600001, -90.6330887189999 14.463904899)","{""FID"": 1630, ""FID_Polyli"": 624, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 48.10496052815296}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.635726759 14.46530933, -90.6358178569999 14.4651122010001, -90.6356134009999 14.4649464350001)","{""FID"": 1631, ""FID_Polyli"": 829, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 54.512979901547354}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.6356138929999 14.4655657790001, -90.635726759 14.46530933)","{""FID"": 1632, ""FID_Polyli"": 832, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 32.04795128840819}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.6356138929999 14.4655657790001, -90.635476937 14.465618974)","{""FID"": 1633, ""FID_Polyli"": 835, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 16.42669009847109}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.638827152 14.4661604730001, -90.6389800569999 14.4665632470001)","{""FID"": 1634, ""FID_Polyli"": 820, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 49.33407783054391}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.638827152 14.4661604730001, -90.638075869 14.4667971180001, -90.63807229 14.466793559)","{""FID"": 1635, ""FID_Polyli"": 824, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 111.707931274221}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.635476937 14.465618974, -90.6364058489999 14.4660274690001, -90.6373207629999 14.466436091, -90.6380622709999 14.466802854)","{""FID"": 1636, ""FID_Polyli"": 838, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 318.42020084376713}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.638065029 14.46680505, -90.6380622709999 14.466802854)","{""FID"": 1637, ""FID_Polyli"": 1677, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 0.3974897499332647}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.6303250699999 14.4672037960001, -90.6307683909999 14.466563716, -90.631319466 14.4657386030001, -90.6318488969999 14.464934321, -90.632514326 14.4639042690001)","{""FID"": 1638, ""FID_Polyli"": 1858, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 450.8967109432233}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.62996563 14.4677942150001, -90.6303250699999 14.4672037960001)","{""FID"": 1639, ""FID_Polyli"": 786, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 78.79326969760096}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.629702013 14.4682582070001, -90.62996563 14.4677942150001)","{""FID"": 1640, ""FID_Polyli"": 788, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 60.882241045106575}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.6389800569999 14.4665632470001, -90.638560017 14.4672747740001, -90.6381301289999 14.467996591, -90.637591994 14.4688885300001)","{""FID"": 1641, ""FID_Polyli"": 817, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 308.7733403217224}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.608197359 14.468898182, -90.609205581 14.468700905, -90.610689872 14.4683870340001, -90.612714045 14.4679975010001, -90.6148501759999 14.4675946290001)","{""FID"": 1642, ""FID_Polyli"": 855, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 755.6268488776585}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.629702013 14.4682582070001, -90.6294909699999 14.4684686700001, -90.6287897909999 14.469169029)","{""FID"": 1643, ""FID_Polyli"": 792, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 145.866010675575}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.588931045 14.4623822250001, -90.5927080329999 14.46660799, -90.593638346 14.467772133, -90.5949104219999 14.469230051)","{""FID"": 1644, ""FID_Polyli"": 862, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 1031.1340004557724}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.581760107 14.461848506, -90.582132477 14.4614522820001, -90.583397119 14.4602180520001, -90.588045262 14.4614431260001, -90.588909157 14.4624086530001, -90.5926896409999 14.4666283100001, -90.593611214 14.46778613, -90.594899937 14.469248013)","{""FID"": 1645, ""FID_Polyli"": 2094, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 1975.8196897788362}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.6396308299999 14.4693391510001, -90.6395800929999 14.469314518)","{""FID"": 1646, ""FID_Polyli"": 806, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 6.318234277142527}"
Lineas_de_Transmision_69_kV_02,Conductor Transmisión,69,,,,,,"LINESTRING (-90.638561151 14.4694649300001, -90.6379935319999 14.46902393, -90.637611828 14.4688892720001, -90.637608897 14.4688946630001)","{""FID"": 1647, ""FID_Polyli"": 814, ""Name"": ""Conductor Transmisión"", ""FolderPath"": ""Lineas de Transmision 69 kV_02.kmz/Lineas de Transmision 69 kV_02"", ""Shape__Length"": 126.9367552423303}"
